,0,1,2,3,4,target
0,0.0515785921149587,0.5485495785362795,0.29895312040143823,0.0506753369807355,0.050243371966587985,1
1,0.24065239262001575,0.3306565750079317,0.34718817516038464,0.04000274002041072,0.041500117191257076,1
2,0.028865925133159182,0.028918618606749255,0.3235704581256767,0.028616537574349843,0.590028460560065,1
3,0.050580410314156034,0.7968431012778657,0.05183907676536982,0.05030727561691912,0.05043013602568925,1
4,0.8658833456202158,0.033446699376327396,0.03377543587528213,0.033514448344151564,0.033380070784023136,1
5,0.040114305581207134,0.8378242703617472,0.04042404596282511,0.040236500312047126,0.041400877782173245,1
6,0.025150515923702373,0.5026910130176885,0.0262133715216037,0.42033246190527573,0.025612637631729808,1
7,0.10000354561463456,0.10000307150250119,0.10046058146236649,0.5995297407233988,0.10000306069709894,1
8,0.24535610791043738,0.03359109235715951,0.6535816979475931,0.03380608607306669,0.033665015711743226,1
9,0.04043856260209874,0.040652001639799165,0.04104712308613129,0.8377055684310513,0.04015674424091955,1
10,0.0403340462135965,0.04018979066803122,0.6203319132088401,0.2575996752356161,0.041544574673916305,1
11,0.01578881175765233,0.5363871055780252,0.3129878493848895,0.015555429980559676,0.11928080329887321,1
12,0.040661052856717214,0.34671315486602555,0.04133686220463574,0.5306535689856914,0.04063536108693025,1
13,0.050002892702190424,0.050586257188787724,0.7994054187381837,0.05000267779909174,0.05000275357174633,1
14,0.7117423323439548,0.03027482264736655,0.029148015017688877,0.1996575004586394,0.02917732953235038,1
15,0.06807731122175299,0.06685470341158253,0.06971427989038011,0.7286860393891155,0.06666766608716888,0
16,0.5994494009700727,0.10000017835674001,0.10000060465903032,0.10000018211500006,0.10054963389915701,0
17,0.7314642823716114,0.06702696839271025,0.06769958008553924,0.06690048475960056,0.0669086843905385,0
18,0.7321792498330503,0.06715709171364832,0.06674528545961281,0.066782259471134,0.06713611352255455,0
19,0.2,0.2,0.2,0.2,0.2,0
20,0.5990233113017028,0.10095830313316032,0.10000603881842483,0.10000629324874456,0.10000605349796748,0
21,0.10000075713089317,0.100000680493978,0.10072855509423312,0.5992693150026335,0.10000069227826229,0
22,0.7331526358120917,0.06667282145891783,0.06667315914412272,0.06667281569041615,0.0668285678944516,0
23,0.06754096151714141,0.06666821228972557,0.06695254881431238,0.7313379521857106,0.06750032519311,0
24,0.2,0.2,0.2,0.2,0.2,0
25,0.10000225491049641,0.10115328772242575,0.5980656909644608,0.100776615252263,0.10000215115035399,0
26,0.10169579702986167,0.10000068491640818,0.10000071321175358,0.5983019653167874,0.10000083952518922,0
27,0.5994494009700727,0.10000017835674001,0.10000060465903032,0.10000018211500006,0.10054963389915701,0
28,0.2,0.2,0.2,0.2,0.2,0
29,0.1001099223166012,0.5972786830514437,0.10053166796408074,0.10202788016918254,0.1000518464986918,0
30,0.10011212745359843,0.10000053834097992,0.10162759814061889,0.5982592089773812,0.10000052708742145,0
31,0.06666835982785314,0.06694275830672018,0.7328438213893048,0.06666824229870841,0.06687681817741341,1
