,0,1,2,3,4,target
0,0.050155844082818576,0.05005936432064535,0.05000129468006713,0.05020762905832372,0.7995758678581452,1
1,0.04031627577838097,0.04084893727184886,0.0412623904375346,0.040722928082591585,0.8368494684296439,1
2,0.0288479997508875,0.02890361075913472,0.884937081536187,0.02871375934971892,0.02859754860407193,1
3,0.486238855232138,0.0514550550527376,0.36048476883540376,0.05031888385419462,0.05150243702552604,1
4,0.03399250204128049,0.033466664418842225,0.03450721708067126,0.8641345609757071,0.03389905548349899,1
5,0.04153338816207586,0.040101441656588833,0.54183032039694,0.3360726546075284,0.04046219517686677,1
6,0.02531946111747873,0.025115369924530336,0.6921160111148256,0.025292654062696308,0.23215650378046904,1
7,0.5994635147194833,0.10052630152454803,0.10000338582604508,0.10000377714212581,0.10000302078779778,1
8,0.03423064056959024,0.8624067964021114,0.0339138979599115,0.034564827176025,0.034883837892361845,1
9,0.04187618376661829,0.040561684760131694,0.25026256010860914,0.04090523849721755,0.6263943328674233,1
10,0.8371600444308269,0.04147171506278282,0.04065045880397647,0.04065563159117565,0.04006215011123801,1
11,0.022940274888420233,0.022872933803241884,0.25374282075792526,0.13727208523620518,0.5631718853142074,1
12,0.0414309230568463,0.04058460161122882,0.38752902178583687,0.04097470119475402,0.489480752351334,1
13,0.05009043423409395,0.05000280475968599,0.7998842651985746,0.05000297763603971,0.05001951817160565,1
14,0.02864956485601673,0.02887808487615722,0.7158058121090152,0.02933023694320734,0.19733630121560347,1
15,0.10032076584808658,0.10000079952720427,0.10072239339402157,0.598955283017854,0.10000075821283357,0
16,0.10220263206190873,0.10017809902544027,0.10000032811203337,0.5965390552208459,0.10107988557977172,0
17,0.7284427302873088,0.06862334355339735,0.06666829396422286,0.06754906845371407,0.06871656374135696,0
18,0.06666733792462197,0.06666747947117409,0.06826759190478168,0.3455192708325932,0.4528783198668289,0
19,0.2,0.2,0.2,0.2,0.2,0
20,0.5960475321543698,0.1000122725960699,0.1018760988260471,0.10205416651665801,0.10000992990685517,0
21,0.10136721104608631,0.10000090850437099,0.1000009151132314,0.1000009427406022,0.5986300225957091,0
22,0.068111663384265,0.4161111844001307,0.06668091055596109,0.38169296686883813,0.06740327479080513,0
23,0.7302717969548176,0.06702489789222711,0.06809731205663234,0.06756504258031501,0.0670409505160079,0
24,0.2,0.2,0.2,0.2,0.2,0
25,0.10000147189558575,0.10150028970030676,0.10000167187212607,0.5984950840519182,0.10000148248006321,0
26,0.5952896446307945,0.10000118249127567,0.10215615577421623,0.10255202817247722,0.1000009889312363,0
27,0.10220263206190873,0.10017809902544027,0.10000032811203337,0.5965390552208459,0.10107988557977172,0
28,0.2,0.2,0.2,0.2,0.2,0
29,0.2,0.2,0.2,0.2,0.2,0
30,0.10000043887673667,0.5981722885881688,0.10000050825451486,0.10145775170202571,0.10036901257855385,0
31,0.06887861061550471,0.40070366682137276,0.06667328252709638,0.3967310002816908,0.06701343975433537,1
32,0.04088840761413702,0.04006538177102983,0.04334739081035918,0.04014294430385204,0.835555875500622,0
33,0.03336697945950184,0.3555028697718285,0.1998091998523945,0.19994686423761132,0.2113740866786638,1
34,0.06673002921427254,0.733122512619331,0.0666669739780204,0.0666669948142814,0.0668134893740947,0
35,0.04163923946611074,0.32540588587131747,0.550683661170596,0.04032873815679941,0.041942475335176414,0
36,0.03385552495158193,0.8652066106608093,0.034240789609087385,0.03333535923485316,0.033361715543668465,0
37,0.05005011716761689,0.5332118276855111,0.05000104017620937,0.05000107150396378,0.3167359434666988,1
38,0.1763347269860575,0.7008668681080089,0.040737054981480315,0.040949998254148315,0.041111351670305066,1
39,0.06666715092156292,0.7329441655239853,0.06666720101590301,0.06666724168400479,0.0670542408545439,0
40,0.10000300511530115,0.10000172454235165,0.10000059391239641,0.5980901156561945,0.10190456077375637,0
41,0.03474217097700157,0.864534958191663,0.03358020057395313,0.03345717872593437,0.03368549153144788,0
42,0.02028545555915141,0.020705095130991936,0.13230502509175848,0.02016851216039295,0.8065359120577053,0
43,0.100000665661746,0.5994802013683462,0.10000073983396454,0.10000079265683182,0.10051760047911135,0
44,0.04077417763455188,0.4124570034666379,0.040005667570639225,0.04000608861613637,0.4667570627120347,0
45,0.052257769267067905,0.05017383634983716,0.050683936231176424,0.5478575534365572,0.29902690471536136,0
46,0.05030285928127656,0.7990477312945767,0.05000038505842019,0.05029209472089389,0.05035692964483262,1
47,0.636142778137792,0.27703262913387666,0.028685947800041772,0.028953338690921766,0.02918530623736778,0
48,0.10000300511530115,0.10000172454235165,0.10000059391239641,0.5980901156561945,0.10190456077375637,0
49,0.023043489158995494,0.022661459747108266,0.02255804836945447,0.49677289461874197,0.43496410810569963,0
50,0.3737404157110195,0.5056841011839451,0.04000040522424511,0.04000043983554122,0.040574638045248905,1
51,0.033368195658909965,0.3561636244865776,0.033554715039351854,0.36611098924968516,0.2108024755654755,1
52,0.8377621549519253,0.041389677410696185,0.04018099945756607,0.0402132351350503,0.040453933044762115,0
53,0.4314367270204116,0.4927877875657713,0.02517435700410644,0.02533514751778767,0.025265980891923046,1
54,0.05047148200247022,0.7978747461636432,0.05000110965617844,0.05039676064151773,0.051255901536190605,0
55,0.04003349663257976,0.49221558529659243,0.04000071565210953,0.3876102673538765,0.040139935064841724,1
56,0.025462568135918816,0.8989042181768572,0.025146786345004533,0.02505112070119039,0.025435306641029134,1
57,0.2239506417372065,0.49609491699264024,0.22161001049822102,0.02865599504404384,0.029688435727888447,0
58,0.04089603447261524,0.042674926504405776,0.0402851043531585,0.040001300897576315,0.8361426337722442,0
59,0.03374527296748883,0.8651305102920372,0.03385387535850858,0.03380252561784988,0.03346781576411531,1
60,0.028574468989580448,0.294391177202722,0.6197954714530034,0.02857517661528017,0.028663705739413986,0
61,0.036467300189174386,0.8628718761164212,0.03333682426812679,0.033337090742925964,0.03398690868335184,0
62,0.59931380423444,0.17151302350517647,0.028666014981458682,0.17159389327833666,0.028913264000588277,0
63,0.028612470781107652,0.8853654455093597,0.028625959377875834,0.028623969966681425,0.028772154364975256,1
64,0.05000694144032997,0.05529613201198633,0.05000787037302965,0.0500085111336374,0.7946805450410166,0
65,0.5483464264497705,0.30012053577407544,0.05027246606798065,0.05100174368527901,0.05025882802289428,1
66,0.029072896465960937,0.029895369734678493,0.02865028278411211,0.028702268745310483,0.8836791822699379,0
67,0.03381954821328986,0.0335254921216402,0.8641089123523296,0.03393302315124192,0.03461302416149852,0
68,0.05043645035671313,0.05009667881730206,0.7989456569530061,0.050262329466922974,0.050258884406055734,1
69,0.8833529264079325,0.02886185768155057,0.029726522326099625,0.028964363340337758,0.02909433024407954,1
70,0.0337656168235039,0.03402110203935889,0.03377012639477601,0.03413962807019081,0.8643035266721704,0
71,0.040196426325641035,0.27619492120164846,0.6018798049089985,0.04098131964420295,0.04074752791950913,0
72,0.025759082995381526,0.02502642397080193,0.02608080517174225,0.8976084226972644,0.025525265164809907,1
73,0.7957819853030844,0.05056498331712089,0.051089881137709785,0.050794431099338344,0.0517687191427466,1
74,0.8984849453831709,0.025420176358733223,0.02527341685894162,0.02555414961064067,0.025267311788513585,1
75,0.3454690018338502,0.034141727685317855,0.034776366834487316,0.5515166410266282,0.034096262619716364,0
76,0.0515470588581262,0.05016586298898697,0.050933616823699124,0.7967560041427211,0.0505974571864666,0
77,0.050438163276040705,0.050003395532451075,0.7990321808968209,0.05026513065284835,0.05026112964183882,1
78,0.5588357510404113,0.3540257234721835,0.029148646712357992,0.028909781541246106,0.029080097233801085,1
79,0.033337648541718834,0.8660000959894872,0.033366995340910706,0.03352901950391784,0.033766240623965424,1
